order_id,customer_id,category,order_value,discount_pct,payment_method,prior_orders,prior_returns,prior_return_ratio,category_return_rate,days_since_last_order,order_freq_30d,returned
108149,769,Beauty,1086.62,6.1,Credit Card,13,1,0.077,0.05,87,0,0
108150,221,Electronics,8462.47,22.1,UPI,14,5,0.357,0.09,58,1,0
108151,1314,Beauty,377.17,19.7,COD,12,2,0.167,0.05,57,3,0
108152,2093,Mobile Accessories,1077.1,13.0,Credit Card,10,2,0.2,0.06,9,2,0
108153,1546,Apparel - Mens,2234.42,29.6,Credit Card,7,0,0.0,0.19,17,1,0
108154,532,Furniture,7813.78,7.9,Credit Card,16,3,0.188,0.11,143,4,0
108155,1052,Beauty,1184.76,3.8,Credit Card,9,4,0.444,0.05,35,2,0
108156,1159,Electronics,4156.2,15.8,UPI,13,2,0.154,0.09,2,1,0
108157,825,Mobile Accessories,843.27,7.6,COD,11,3,0.273,0.06,62,1,1
108158,1018,Beauty,1330.36,38.0,Credit Card,8,1,0.125,0.05,38,0,0
108159,1951,Furniture,17892.35,21.8,Debit Card,12,1,0.083,0.11,35,3,1
108160,1075,Electronics,2903.39,6.2,Credit Card,6,0,0.0,0.09,4,1,0
108161,743,Home & Kitchen,758.09,6.2,COD,17,4,0.235,0.07,51,3,0
108162,645,Footwear,767.41,19.5,COD,13,6,0.462,0.24,31,0,1
108163,1261,Footwear,2744.42,3.6,UPI,10,1,0.1,0.24,21,1,0
108164,1852,Furniture,7300.11,14.5,UPI,12,0,0.0,0.11,53,0,0
108165,2068,Home & Kitchen,1987.82,16.8,Debit Card,17,0,0.0,0.07,22,1,0
108166,196,Apparel - Womens,1933.19,4.7,COD,17,4,0.235,0.28,20,1,1
108167,1851,Mobile Accessories,669.7,3.3,COD,8,3,0.375,0.06,114,1,0
108168,1670,Beauty,767.96,5.8,Credit Card,16,1,0.062,0.05,3,3,0
108169,1240,Home & Kitchen,2216.63,31.2,Debit Card,12,3,0.25,0.07,17,1,0
108170,1773,Apparel - Mens,1308.19,18.0,UPI,12,3,0.25,0.19,38,1,0
108171,1317,Mobile Accessories,675.75,1.8,Debit Card,10,1,0.1,0.06,3,1,0
108172,679,Electronics,8352.44,11.8,Netbanking,13,0,0.0,0.09,42,0,0
108173,807,Apparel - Womens,3294.5,16.5,Credit Card,12,1,0.083,0.28,31,1,0
108174,575,Apparel - Mens,799.75,23.1,Credit Card,14,3,0.214,0.19,28,1,1
108175,1168,Apparel - Womens,1138.06,25.8,Credit Card,14,2,0.143,0.28,9,1,1
108176,110,Beauty,1576.5,14.9,UPI,11,1,0.091,0.05,6,2,0
108177,279,Apparel - Womens,1732.42,2.5,UPI,20,0,0.0,0.28,29,0,1
108178,793,Beauty,809.81,5.8,UPI,9,0,0.0,0.05,18,0,0
108179,286,Furniture,3774.84,5.4,UPI,7,3,0.429,0.11,8,2,0
108180,375,Mobile Accessories,255.62,8.0,UPI,8,3,0.375,0.06,20,0,1
108181,165,Electronics,7326.47,10.9,COD,16,0,0.0,0.09,24,1,0
108182,1248,Furniture,12277.99,9.0,Netbanking,9,0,0.0,0.11,0,1,0
108183,1334,Footwear,3280.57,3.0,COD,8,4,0.5,0.24,73,0,1
108184,232,Apparel - Mens,2218.82,9.3,Credit Card,11,4,0.364,0.19,54,1,1
108185,437,Mobile Accessories,1103.36,7.8,COD,8,1,0.125,0.06,23,1,0
108186,10,Apparel - Womens,1025.0,23.1,Credit Card,9,4,0.444,0.28,5,1,0
108187,1069,Furniture,4786.18,3.3,Credit Card,11,0,0.0,0.11,13,0,0
108188,1140,Beauty,511.26,20.2,Debit Card,9,0,0.0,0.05,27,0,1
108189,1791,Furniture,5392.61,3.9,COD,13,2,0.154,0.11,39,0,0
108190,1169,Furniture,9118.1,27.0,COD,9,1,0.111,0.11,16,2,0
108191,553,Furniture,7930.05,15.0,Credit Card,18,1,0.056,0.11,6,1,0
108192,783,Home & Kitchen,995.4,6.0,COD,10,1,0.1,0.07,0,1,0
108193,2184,Footwear,1940.3,17.2,UPI,14,4,0.286,0.24,42,2,0
108194,247,Apparel - Mens,2640.97,9.2,Netbanking,15,1,0.067,0.19,15,2,0
108195,525,Home & Kitchen,2915.52,9.9,Debit Card,14,0,0.0,0.07,0,2,0
108196,1603,Home & Kitchen,150.0,14.9,Credit Card,10,3,0.3,0.07,82,3,0
108197,1261,Furniture,12621.8,8.9,COD,10,1,0.1,0.11,13,2,0
108198,551,Apparel - Womens,1816.34,14.4,Credit Card,17,5,0.294,0.28,44,1,0
108199,1295,Apparel - Womens,1768.5,16.7,COD,10,1,0.1,0.28,23,1,0
108200,2176,Apparel - Mens,2183.81,15.0,COD,10,2,0.2,0.19,19,1,1
108201,837,Footwear,3471.8,13.8,Credit Card,10,1,0.1,0.24,41,2,0
108202,1159,Home & Kitchen,1626.49,9.2,UPI,13,2,0.154,0.07,16,1,0
108203,944,Beauty,1149.63,12.6,Credit Card,16,3,0.188,0.05,0,3,0
108204,1782,Furniture,11836.62,42.5,Credit Card,13,0,0.0,0.11,58,1,0
108205,51,Apparel - Womens,3344.95,18.8,UPI,12,4,0.333,0.28,107,0,1
108206,785,Mobile Accessories,780.56,14.4,COD,12,3,0.25,0.06,40,1,0
108207,1547,Furniture,6495.84,10.0,UPI,17,2,0.118,0.11,2,2,0
108208,1108,Mobile Accessories,416.19,8.6,Debit Card,12,2,0.167,0.06,57,1,0
108209,1476,Furniture,12391.23,40.7,UPI,7,3,0.429,0.11,59,3,1
108210,464,Apparel - Mens,2112.79,14.0,Credit Card,8,2,0.25,0.19,20,0,0
108211,207,Electronics,3687.11,4.9,UPI,12,2,0.167,0.09,11,3,0
108212,1403,Apparel - Mens,1728.77,27.7,COD,7,2,0.286,0.19,25,0,0
108213,2193,Apparel - Mens,2227.89,3.9,Netbanking,17,2,0.118,0.19,32,0,1
108214,2,Mobile Accessories,859.78,24.7,UPI,11,2,0.182,0.06,13,0,0
108215,618,Electronics,8415.73,3.0,Credit Card,9,1,0.111,0.09,62,0,0
108216,796,Apparel - Mens,2105.21,18.8,Credit Card,8,2,0.25,0.19,6,1,0
108217,260,Footwear,2094.82,13.8,Credit Card,11,5,0.455,0.24,12,2,1
108218,666,Apparel - Mens,956.75,4.5,COD,14,2,0.143,0.19,26,1,0
108219,1076,Furniture,6027.57,9.2,UPI,8,2,0.25,0.11,56,2,1
108220,303,Beauty,1196.78,7.6,Debit Card,11,2,0.182,0.05,28,4,0
108221,1088,Electronics,14891.97,16.8,UPI,14,2,0.143,0.09,3,0,0
108222,836,Home & Kitchen,2025.49,11.1,Credit Card,11,2,0.182,0.07,81,1,0
108223,1969,Mobile Accessories,1005.08,6.9,Debit Card,10,4,0.4,0.06,51,1,0
108224,1492,Furniture,11342.72,10.3,Netbanking,10,2,0.2,0.11,23,1,0
108225,55,Beauty,1256.23,14.1,Credit Card,13,3,0.231,0.05,3,3,0
108226,1693,Apparel - Mens,1019.26,20.2,Credit Card,11,1,0.091,0.19,32,1,0
108227,852,Home & Kitchen,1150.39,12.7,UPI,13,0,0.0,0.07,30,1,0
108228,1982,Apparel - Mens,150.0,9.3,Credit Card,9,1,0.111,0.19,0,0,0
108229,2062,Electronics,5983.86,3.3,Credit Card,11,3,0.273,0.09,54,1,1
108230,986,Beauty,746.33,1.7,Credit Card,14,0,0.0,0.05,6,0,0
108231,1259,Apparel - Womens,1568.91,4.2,Credit Card,11,1,0.091,0.28,1,1,0
108232,1703,Furniture,287.39,23.5,Debit Card,6,2,0.333,0.11,22,3,0
108233,433,Beauty,1039.44,7.9,COD,14,4,0.286,0.05,42,1,0
108234,136,Furniture,150.0,3.3,Credit Card,13,0,0.0,0.11,39,3,0
108235,636,Mobile Accessories,953.14,8.0,Debit Card,8,1,0.125,0.06,12,2,0
108236,1120,Mobile Accessories,604.94,4.7,COD,17,3,0.176,0.06,2,2,0
108237,1872,Electronics,8794.21,14.6,Credit Card,11,1,0.091,0.09,3,1,0
108238,45,Home & Kitchen,1488.53,1.8,UPI,13,1,0.077,0.07,4,2,0
108239,2092,Furniture,9616.06,12.2,Credit Card,7,1,0.143,0.11,127,0,0
108240,1076,Beauty,1054.3,0.4,Credit Card,8,2,0.25,0.05,13,2,0
108241,1692,Footwear,2192.28,3.5,UPI,13,0,0.0,0.24,20,3,0
108242,371,Mobile Accessories,724.02,2.0,Debit Card,15,1,0.067,0.06,24,0,0
108243,1224,Mobile Accessories,895.27,15.7,UPI,15,3,0.2,0.06,44,1,0
108244,1360,Electronics,8594.39,7.2,Credit Card,15,0,0.0,0.09,45,2,0
108245,1736,Electronics,9085.29,22.3,COD,18,5,0.278,0.09,6,0,0
108246,692,Footwear,4524.47,8.0,UPI,13,6,0.462,0.24,1,0,1
108247,66,Footwear,2913.08,1.6,Credit Card,12,2,0.167,0.24,21,0,1
108248,1612,Beauty,519.62,0.2,COD,9,2,0.222,0.05,60,1,1
108249,793,Furniture,10790.5,27.0,Debit Card,9,0,0.0,0.11,78,0,0
108250,314,Beauty,937.52,8.7,Credit Card,8,0,0.0,0.05,26,4,0
108251,1117,Footwear,2114.48,15.0,COD,15,2,0.133,0.24,28,0,0
108252,1897,Home & Kitchen,1292.16,28.4,UPI,11,0,0.0,0.07,68,1,1
108253,888,Mobile Accessories,1051.27,32.7,Netbanking,17,2,0.118,0.06,17,3,0
108254,1258,Beauty,457.64,26.7,UPI,10,0,0.0,0.05,53,2,0
108255,610,Apparel - Mens,1829.57,3.1,Credit Card,9,1,0.111,0.19,31,0,0
108256,1355,Apparel - Womens,1569.55,5.1,Debit Card,7,0,0.0,0.28,30,0,0
108257,723,Footwear,2552.27,9.4,COD,10,0,0.0,0.24,0,0,0
108258,478,Mobile Accessories,754.71,15.0,COD,16,3,0.188,0.06,12,0,0
108259,339,Beauty,973.37,15.1,Netbanking,16,0,0.0,0.05,37,3,0
108260,1013,Apparel - Womens,1396.69,3.8,UPI,17,2,0.118,0.28,99,0,0
108261,1739,Mobile Accessories,671.28,16.7,UPI,13,4,0.308,0.06,16,2,0
108262,1835,Footwear,664.76,14.0,Credit Card,17,2,0.118,0.24,1,1,0
108263,1556,Apparel - Womens,2061.16,2.3,COD,12,2,0.167,0.28,31,2,0
108264,1019,Mobile Accessories,919.15,12.8,UPI,17,5,0.294,0.06,1,0,0
108265,331,Beauty,656.76,9.5,Credit Card,10,3,0.3,0.05,18,3,0
108266,1504,Apparel - Womens,2510.62,13.2,UPI,11,3,0.273,0.28,30,1,0
108267,892,Mobile Accessories,695.61,14.5,UPI,17,7,0.412,0.06,7,2,1
108268,1045,Home & Kitchen,1335.71,16.1,COD,13,6,0.462,0.07,50,0,1
108269,2145,Mobile Accessories,634.89,14.2,UPI,16,0,0.0,0.06,42,3,0
108270,525,Beauty,556.34,0.5,Debit Card,14,0,0.0,0.05,27,0,0
108271,1857,Mobile Accessories,890.9,17.9,COD,7,1,0.143,0.06,33,3,1
108272,1440,Electronics,9851.78,10.5,COD,10,1,0.1,0.09,64,2,0
108273,1068,Beauty,1144.53,8.8,COD,9,0,0.0,0.05,183,0,0
108274,540,Footwear,1965.3,15.7,Credit Card,14,0,0.0,0.24,27,2,0
108275,1161,Home & Kitchen,3574.13,9.3,Netbanking,13,1,0.077,0.07,36,0,0
108276,586,Apparel - Womens,1245.01,5.8,Credit Card,13,4,0.308,0.28,58,0,1
108277,802,Electronics,3143.91,29.9,UPI,15,0,0.0,0.09,23,0,0
108278,362,Footwear,1889.18,24.1,UPI,10,4,0.4,0.24,9,1,1
108279,833,Apparel - Womens,2330.67,8.1,UPI,14,4,0.286,0.28,25,2,1
108280,289,Footwear,2811.44,35.9,UPI,10,1,0.1,0.24,18,3,0
108281,1457,Home & Kitchen,2531.38,14.8,COD,8,0,0.0,0.07,92,1,0
108282,1258,Mobile Accessories,742.53,7.6,UPI,10,0,0.0,0.06,43,2,0
108283,50,Apparel - Mens,2488.67,6.9,Credit Card,8,0,0.0,0.19,25,3,1
108284,459,Apparel - Womens,1141.05,5.4,Netbanking,18,4,0.222,0.28,8,1,1
108285,1498,Beauty,1089.68,14.1,UPI,13,1,0.077,0.05,4,2,0
108286,891,Apparel - Mens,432.31,3.7,COD,15,5,0.333,0.19,47,2,0
108287,571,Mobile Accessories,592.44,7.8,Credit Card,19,2,0.105,0.06,16,3,0
108288,2173,Footwear,2905.81,9.8,UPI,20,10,0.5,0.24,1,2,0
108289,1437,Footwear,1803.89,2.7,Credit Card,12,2,0.167,0.24,5,1,1
108290,1569,Electronics,4040.87,2.3,UPI,11,1,0.091,0.09,7,1,0
108291,816,Beauty,988.03,13.5,COD,15,2,0.133,0.05,0,2,0
108292,1823,Apparel - Mens,1240.0,19.1,Debit Card,17,0,0.0,0.19,2,2,1
108293,1935,Footwear,2466.96,35.1,COD,14,0,0.0,0.24,2,0,0
108294,1937,Electronics,5342.62,8.0,UPI,14,2,0.143,0.09,0,1,0
108295,560,Mobile Accessories,951.15,12.4,UPI,9,3,0.333,0.06,34,0,0
108296,1984,Footwear,4050.39,3.4,UPI,11,3,0.273,0.24,46,2,0
108297,1539,Beauty,1036.64,8.8,UPI,9,1,0.111,0.05,8,1,0
108298,171,Apparel - Womens,1533.51,12.6,Credit Card,9,2,0.222,0.28,43,1,0
108299,389,Footwear,3445.01,8.6,UPI,13,4,0.308,0.24,5,1,1
108300,1965,Mobile Accessories,1138.33,8.4,COD,13,1,0.077,0.06,77,1,0
108301,1574,Beauty,405.1,37.5,UPI,9,0,0.0,0.05,19,0,0
108302,1912,Apparel - Womens,814.11,6.4,COD,11,5,0.455,0.28,23,4,0
108303,371,Apparel - Mens,1488.11,9.8,UPI,15,1,0.067,0.19,0,1,0
108304,506,Furniture,6632.5,10.5,Credit Card,10,1,0.1,0.11,5,0,0
108305,902,Home & Kitchen,3288.01,3.7,COD,17,11,0.647,0.07,66,1,0
108306,299,Apparel - Mens,846.04,9.7,Credit Card,11,2,0.182,0.19,5,0,0
108307,1514,Apparel - Womens,1007.38,6.7,UPI,12,1,0.083,0.28,63,0,0
108308,817,Beauty,1291.88,12.6,COD,11,3,0.273,0.05,8,1,0
108309,512,Electronics,3756.89,9.3,UPI,13,1,0.077,0.09,9,1,0
108310,484,Apparel - Mens,1928.92,4.7,UPI,5,0,0.0,0.19,39,2,0
108311,1040,Apparel - Womens,2086.37,30.2,Debit Card,18,8,0.444,0.28,144,0,0
108312,714,Beauty,1075.36,9.2,Debit Card,9,0,0.0,0.05,41,1,0
108313,1689,Electronics,7897.0,1.2,Debit Card,16,3,0.188,0.09,57,2,0
108314,513,Footwear,2085.5,12.5,COD,13,0,0.0,0.24,14,3,0
108315,158,Home & Kitchen,3472.49,11.4,Credit Card,14,1,0.071,0.07,14,1,0
108316,1266,Apparel - Mens,1697.3,5.3,Debit Card,14,1,0.071,0.19,13,3,0
108317,1423,Electronics,5261.92,3.6,COD,13,0,0.0,0.09,6,1,0
108318,465,Electronics,5629.61,26.4,COD,10,3,0.3,0.09,2,1,0
108319,1474,Electronics,6114.52,16.5,UPI,11,0,0.0,0.09,37,2,0
108320,1571,Home & Kitchen,2359.39,3.9,UPI,13,0,0.0,0.07,17,1,0
108321,1659,Electronics,9232.69,9.3,UPI,11,0,0.0,0.09,27,1,1
108322,966,Electronics,10167.08,10.5,Debit Card,12,4,0.333,0.09,3,0,1
108323,977,Home & Kitchen,1952.91,1.1,Debit Card,16,2,0.125,0.07,12,1,0
108324,1810,Mobile Accessories,818.37,28.2,UPI,15,6,0.4,0.06,75,1,0
108325,169,Apparel - Womens,2796.77,5.7,UPI,12,2,0.167,0.28,19,2,1
108326,253,Furniture,11062.12,5.0,UPI,9,1,0.111,0.11,132,3,0
108327,449,Apparel - Mens,2095.63,30.9,UPI,13,4,0.308,0.19,64,3,0
108328,1369,Electronics,1441.99,12.9,COD,10,3,0.3,0.09,72,1,0
108329,1180,Apparel - Womens,1878.38,6.3,COD,16,1,0.062,0.28,0,2,0
108330,1835,Apparel - Womens,1358.3,4.6,Netbanking,17,2,0.118,0.28,8,1,0
108331,129,Home & Kitchen,1138.58,3.8,UPI,13,7,0.538,0.07,1,0,1
108332,793,Apparel - Mens,1582.83,0.2,UPI,9,0,0.0,0.19,2,2,0
108333,1343,Electronics,4472.69,6.2,UPI,17,0,0.0,0.09,125,2,0
108334,1561,Furniture,10581.15,9.8,UPI,9,2,0.222,0.11,12,2,0
108335,717,Apparel - Womens,1680.01,2.3,Netbanking,7,1,0.143,0.28,66,1,0
108336,183,Beauty,570.77,7.2,COD,12,1,0.083,0.05,106,1,0
108337,1924,Apparel - Mens,1027.75,17.5,UPI,11,6,0.545,0.19,31,3,1
108338,658,Apparel - Womens,2141.12,8.8,Credit Card,12,0,0.0,0.28,82,0,0
108339,1529,Furniture,4675.7,32.8,UPI,12,3,0.25,0.11,47,1,0
108340,400,Beauty,881.67,2.3,Debit Card,10,0,0.0,0.05,61,1,0
108341,250,Apparel - Mens,1517.27,15.5,Debit Card,9,2,0.222,0.19,35,1,0
108342,1814,Footwear,1790.84,4.8,Debit Card,11,2,0.182,0.24,132,2,1
108343,963,Home & Kitchen,2406.36,23.0,UPI,13,3,0.231,0.07,24,0,1
108344,1344,Electronics,9027.82,4.4,Debit Card,12,2,0.167,0.09,184,1,0
108345,1680,Footwear,2384.03,16.4,UPI,13,3,0.231,0.24,101,0,0
108346,492,Home & Kitchen,2701.38,27.7,Debit Card,16,7,0.438,0.07,0,0,0
108347,1045,Furniture,11467.27,8.0,COD,13,6,0.462,0.11,101,1,0
108348,417,Electronics,5899.98,13.0,COD,10,2,0.2,0.09,107,1,0
108349,1251,Furniture,14664.02,8.1,UPI,15,1,0.067,0.11,20,2,0
108350,562,Footwear,3261.15,7.4,Netbanking,13,2,0.154,0.24,31,0,1
108351,523,Electronics,8615.91,20.6,UPI,18,5,0.278,0.09,61,0,0
108352,1301,Beauty,1198.13,21.4,UPI,17,1,0.059,0.05,55,0,0
108353,2091,Beauty,1394.95,7.8,Debit Card,13,4,0.308,0.05,34,1,0
108354,1304,Mobile Accessories,1208.63,11.0,Netbanking,13,4,0.308,0.06,0,0,0
108355,21,Home & Kitchen,1449.73,1.2,UPI,10,2,0.2,0.07,50,2,0
108356,1640,Footwear,1668.22,19.4,Credit Card,11,2,0.182,0.24,9,3,0
108357,67,Beauty,1446.23,9.7,UPI,7,1,0.143,0.05,62,2,0
108358,177,Footwear,1104.41,20.5,COD,14,4,0.286,0.24,37,0,1
108359,2076,Apparel - Mens,2274.56,24.5,UPI,12,3,0.25,0.19,64,0,1
108360,342,Mobile Accessories,633.22,9.5,Credit Card,14,1,0.071,0.06,49,3,0
108361,1112,Apparel - Mens,1560.41,6.2,UPI,9,1,0.111,0.19,33,0,0
108362,956,Mobile Accessories,987.71,20.3,COD,7,1,0.143,0.06,45,2,1
108363,354,Mobile Accessories,1057.2,14.9,COD,13,4,0.308,0.06,3,5,0
108364,984,Footwear,4308.48,17.2,UPI,7,0,0.0,0.24,62,0,1
108365,971,Apparel - Womens,2557.61,3.8,COD,11,1,0.091,0.28,140,0,0
108366,1695,Furniture,12624.34,26.4,Credit Card,12,3,0.25,0.11,66,3,0
108367,1250,Beauty,1168.44,3.6,COD,16,1,0.062,0.05,4,2,0
108368,598,Home & Kitchen,3328.5,13.0,COD,19,5,0.263,0.07,9,1,0
108369,1005,Footwear,2004.19,29.5,UPI,9,2,0.222,0.24,11,2,0
108370,1470,Footwear,2041.39,37.1,Credit Card,13,6,0.462,0.24,15,1,0
108371,726,Mobile Accessories,619.98,4.1,Netbanking,10,3,0.3,0.06,27,1,0
108372,1530,Mobile Accessories,579.86,7.7,Credit Card,16,3,0.188,0.06,13,3,0
108373,1739,Home & Kitchen,2566.58,3.3,COD,13,4,0.308,0.07,8,1,1
108374,2125,Apparel - Mens,1106.43,7.1,COD,11,3,0.273,0.19,24,0,0
108375,1896,Footwear,2536.35,19.9,UPI,7,6,0.857,0.24,11,1,1
108376,1550,Beauty,946.12,9.5,Credit Card,20,6,0.3,0.05,70,0,0
108377,979,Furniture,8356.82,5.2,COD,15,4,0.267,0.11,0,0,0
108378,324,Furniture,11055.48,2.6,COD,7,1,0.143,0.11,48,1,0
108379,492,Beauty,836.08,21.8,UPI,16,7,0.438,0.05,8,2,1
108380,1090,Furniture,9969.55,0.5,COD,15,4,0.267,0.11,22,2,1
108381,961,Mobile Accessories,698.56,19.3,COD,14,0,0.0,0.06,5,0,0
108382,1801,Furniture,9906.16,9.0,UPI,20,1,0.05,0.11,68,0,0
108383,946,Furniture,12173.17,5.3,Debit Card,14,6,0.429,0.11,35,0,0
108384,1903,Beauty,1370.7,5.6,COD,14,3,0.214,0.05,38,2,0
108385,1984,Beauty,1059.99,14.5,Debit Card,11,3,0.273,0.05,48,0,0
108386,1820,Footwear,2209.13,4.8,UPI,7,1,0.143,0.24,16,3,1
108387,1507,Apparel - Womens,817.68,0.6,Credit Card,12,0,0.0,0.28,2,2,0
108388,74,Apparel - Womens,1806.45,29.2,Debit Card,11,3,0.273,0.28,29,0,0
108389,1706,Furniture,5570.96,11.8,UPI,12,5,0.417,0.11,3,0,0
108390,211,Footwear,1579.2,11.6,COD,10,3,0.3,0.24,71,2,0
108391,1491,Furniture,8543.22,1.1,Debit Card,19,4,0.211,0.11,60,0,0
108392,52,Home & Kitchen,1670.79,7.8,COD,11,0,0.0,0.07,85,4,0
108393,1271,Apparel - Mens,1648.88,25.5,Netbanking,20,1,0.05,0.19,51,0,1
108394,1860,Footwear,1570.95,10.7,UPI,13,4,0.308,0.24,19,1,0
108395,833,Beauty,935.08,9.0,UPI,14,4,0.286,0.05,14,0,0
108396,1280,Mobile Accessories,502.84,7.4,UPI,18,0,0.0,0.06,20,4,0
108397,282,Footwear,2474.06,13.8,Netbanking,14,1,0.071,0.24,0,0,0
108398,1111,Furniture,11340.71,12.2,Debit Card,11,1,0.091,0.11,1,2,1
108399,437,Apparel - Mens,2592.09,13.7,UPI,8,1,0.125,0.19,26,0,0
108400,1607,Beauty,1591.69,12.2,Netbanking,10,1,0.1,0.05,50,0,0
108401,1963,Beauty,521.39,10.1,Credit Card,12,3,0.25,0.05,2,1,1
108402,970,Apparel - Womens,1972.5,4.5,Credit Card,10,0,0.0,0.28,2,0,0
108403,2153,Beauty,607.95,18.5,Credit Card,12,5,0.417,0.05,73,1,0
108404,547,Electronics,5487.4,10.8,COD,14,0,0.0,0.09,28,0,0
108405,1535,Apparel - Womens,1315.22,0.4,UPI,6,1,0.167,0.28,2,0,0
108406,2155,Footwear,1314.64,6.1,Credit Card,15,1,0.067,0.24,40,3,1
108407,199,Mobile Accessories,1157.3,3.1,UPI,20,7,0.35,0.06,6,1,0
108408,331,Mobile Accessories,645.09,44.0,Debit Card,10,3,0.3,0.06,60,2,1
108409,1302,Beauty,904.4,27.7,Credit Card,15,7,0.467,0.05,6,2,1
108410,813,Electronics,5818.21,25.9,UPI,12,2,0.167,0.09,31,3,0
108411,1560,Home & Kitchen,1668.65,3.4,Debit Card,11,0,0.0,0.07,142,1,0
108412,2053,Footwear,1014.5,9.5,UPI,14,3,0.214,0.24,0,2,0
108413,768,Electronics,3117.23,7.2,Credit Card,10,3,0.3,0.09,6,0,0
108414,1720,Footwear,1572.82,6.7,Credit Card,21,2,0.095,0.24,1,3,0
108415,677,Home & Kitchen,2272.97,7.5,UPI,12,4,0.333,0.07,28,2,0
108416,1400,Furniture,9401.19,4.5,UPI,12,2,0.167,0.11,8,0,0
108417,590,Footwear,3322.76,5.6,Netbanking,9,0,0.0,0.24,19,1,0
108418,547,Apparel - Womens,2597.16,8.5,Credit Card,14,0,0.0,0.28,40,1,0
108419,1568,Apparel - Womens,1193.08,23.2,Credit Card,9,2,0.222,0.28,127,2,0
108420,1059,Furniture,8749.97,26.8,Debit Card,11,0,0.0,0.11,7,1,0
108421,920,Footwear,3006.81,9.1,UPI,12,4,0.333,0.24,28,1,0
108422,213,Electronics,8845.74,2.6,UPI,13,5,0.385,0.09,86,0,0
108423,465,Footwear,2598.1,21.6,Debit Card,10,3,0.3,0.24,11,1,0
108424,1764,Furniture,10003.92,2.2,UPI,13,2,0.154,0.11,1,0,0
108425,1918,Mobile Accessories,1181.85,1.0,Credit Card,16,1,0.062,0.06,64,3,0
108426,493,Furniture,9706.55,5.1,COD,18,6,0.333,0.11,70,2,0
108427,353,Footwear,3255.67,29.8,COD,13,3,0.231,0.24,23,2,0
108428,1195,Apparel - Mens,1750.01,6.6,Credit Card,17,10,0.588,0.19,58,0,0
108429,259,Furniture,15086.23,4.0,Credit Card,12,0,0.0,0.11,47,0,0
108430,1038,Mobile Accessories,873.61,1.9,Credit Card,11,1,0.091,0.06,15,3,0
108431,1248,Electronics,4433.37,8.5,Credit Card,9,0,0.0,0.09,42,2,0
108432,99,Footwear,2935.09,0.1,Debit Card,9,4,0.444,0.24,11,2,1
108433,1223,Apparel - Mens,1545.43,18.1,UPI,13,0,0.0,0.19,26,2,0
108434,2152,Furniture,16631.67,6.6,Credit Card,9,3,0.333,0.11,9,3,0
108435,1978,Beauty,602.7,11.3,Credit Card,16,2,0.125,0.05,39,2,0
108436,696,Home & Kitchen,3135.3,14.0,COD,10,1,0.1,0.07,45,1,0
108437,1190,Apparel - Womens,1522.15,2.1,Debit Card,16,1,0.062,0.28,14,0,0
108438,146,Beauty,989.14,23.1,COD,16,3,0.188,0.05,36,0,0
108439,1262,Furniture,14284.85,3.7,Debit Card,14,2,0.143,0.11,14,0,0
108440,1027,Mobile Accessories,695.64,9.0,COD,14,2,0.143,0.06,59,1,0
108441,1165,Apparel - Womens,2097.65,11.4,UPI,7,0,0.0,0.28,6,0,0
108442,2173,Apparel - Womens,2327.64,26.5,UPI,20,10,0.5,0.28,15,1,1
108443,284,Home & Kitchen,1765.22,22.2,UPI,16,6,0.375,0.07,21,4,0
108444,796,Beauty,1046.75,4.9,UPI,8,2,0.25,0.05,12,2,0
108445,1391,Beauty,449.26,10.1,UPI,9,4,0.444,0.05,20,1,0
108446,2187,Home & Kitchen,3678.73,34.0,UPI,14,1,0.071,0.07,24,0,0
108447,1572,Footwear,2219.53,3.1,UPI,9,0,0.0,0.24,1,0,1
108448,1687,Electronics,3706.06,21.8,UPI,14,0,0.0,0.09,29,0,0
108449,870,Home & Kitchen,2648.33,13.6,UPI,12,2,0.167,0.07,106,1,1
108450,1414,Beauty,804.31,21.8,Debit Card,11,3,0.273,0.05,12,2,1
108451,1901,Electronics,11518.5,4.0,Netbanking,15,8,0.533,0.09,5,3,1
108452,922,Footwear,1087.8,1.1,UPI,14,0,0.0,0.24,71,0,0
108453,791,Apparel - Womens,2745.84,11.3,Credit Card,12,0,0.0,0.28,88,2,0
108454,1788,Home & Kitchen,2868.91,12.6,COD,13,8,0.615,0.07,16,1,0
108455,585,Electronics,1406.18,9.8,Credit Card,10,4,0.4,0.09,28,3,0
108456,212,Mobile Accessories,1090.44,24.4,Credit Card,11,0,0.0,0.06,73,1,1
108457,1370,Electronics,10228.51,23.9,COD,6,2,0.333,0.09,49,1,0
108458,299,Apparel - Mens,1914.62,5.7,Credit Card,11,2,0.182,0.19,41,2,0
108459,1435,Footwear,2592.57,33.0,COD,9,0,0.0,0.24,98,0,0
108460,1027,Furniture,9703.43,13.5,UPI,14,2,0.143,0.11,148,0,1
108461,2057,Mobile Accessories,416.75,9.9,Debit Card,8,1,0.125,0.06,10,1,0
108462,230,Apparel - Womens,2543.19,0.4,Netbanking,12,1,0.083,0.28,73,0,0
108463,774,Footwear,330.27,15.8,Netbanking,9,4,0.444,0.24,4,1,1
108464,1342,Apparel - Mens,2130.75,2.5,Credit Card,15,0,0.0,0.19,71,1,0
108465,672,Home & Kitchen,2773.15,21.9,Debit Card,9,5,0.556,0.07,11,0,1
